student_course_id,dropout_true,failure_true,dropout_risk,failure_risk,risk_segment,any_risk_true
648928_BBB_2014J,1,0,0.19546673715928664,0.2890231574327663,Low dropout / Low failure,1
648951_BBB_2014J,0,1,0.1090910160249553,0.09849510274782447,Low dropout / Low failure,1
648985_BBB_2014J,0,0,0.18357023691194646,0.28795047367594045,Low dropout / Low failure,0
649025_BBB_2014J,0,0,0.0607816628642657,0.08408767675681543,Low dropout / Low failure,0
649026_BBB_2014J,1,0,0.38862063176944617,0.1334166881905271,Low dropout / Low failure,1
649110_BBB_2014J,0,0,0.08120517985901171,0.07993290158510302,Low dropout / Low failure,0
649119_BBB_2014J,0,0,0.1339463610258714,0.21682180778805782,Low dropout / Low failure,0
649189_BBB_2014J,0,0,0.07325964087710063,0.09870127171435357,Low dropout / Low failure,0
649231_BBB_2014J,0,0,0.09605269027500594,0.08811263507913905,Low dropout / Low failure,0
649518_BBB_2014J,0,0,0.059128382279546754,0.07952605110022752,Low dropout / Low failure,0
649542_BBB_2014J,1,0,0.14216408038293493,0.3133307676119363,Low dropout / Low failure,1
649543_BBB_2014J,0,1,0.12119562918623367,0.31307148272859847,Low dropout / Low failure,1
649692_BBB_2014J,0,1,0.11530321397017858,0.4502449470517721,Low dropout / Low failure,1
649731_BBB_2014J,1,0,0.9532630222333816,0.03541241479164666,High dropout / Low failure,1
649905_BBB_2014J,0,0,0.06849729278759929,0.08267358450169754,Low dropout / Low failure,0
649962_BBB_2014J,0,0,0.1087801266419158,0.11836702487878831,Low dropout / Low failure,0
649980_BBB_2014J,1,0,0.06344425247912157,0.11625416966845478,Low dropout / Low failure,1
650114_BBB_2014J,0,0,0.09640744866200048,0.24392443421742235,Low dropout / Low failure,0
650548_BBB_2014J,0,1,0.7572168790864249,0.24547257305374426,High dropout / Low failure,1
650676_BBB_2014J,1,0,0.9082296405810681,0.07572970642673532,High dropout / Low failure,1
650746_BBB_2014J,1,0,0.9443896795303617,0.04723520429323484,High dropout / Low failure,1
650958_BBB_2014J,0,0,0.07797607655560418,0.09100058481113892,Low dropout / Low failure,0
650979_BBB_2014J,0,0,0.16308155740661212,0.13126644297713905,Low dropout / Low failure,0
651027_BBB_2014J,0,0,0.22169285599166338,0.22241415636504186,Low dropout / Low failure,0
651148_BBB_2014J,0,0,0.12058888528103905,0.16508509143086725,Low dropout / Low failure,0
651177_BBB_2014J,0,0,0.06906804724392063,0.07169172709412254,Low dropout / Low failure,0
651324_BBB_2014J,0,0,0.09411776306187465,0.1147399263881161,Low dropout / Low failure,0
651394_BBB_2014J,0,1,0.08752311626307584,0.14360494399341164,Low dropout / Low failure,1
651429_BBB_2014J,0,0,0.09399364615525772,0.17435585227376435,Low dropout / Low failure,0
651544_BBB_2014J,0,0,0.16244555888107914,0.15948107039217427,Low dropout / Low failure,0
651609_BBB_2014J,1,0,0.7819377418820579,0.1400939263425521,High dropout / Low failure,1
651655_BBB_2014J,0,0,0.0696451781558793,0.11811370631129713,Low dropout / Low failure,0
651798_BBB_2014J,1,0,0.9527099581978616,0.035273155484035,High dropout / Low failure,1
651814_BBB_2014J,1,0,0.91205568555608,0.07032231309837661,High dropout / Low failure,1
651863_BBB_2014J,0,0,0.07605187427940181,0.11071290787887679,Low dropout / Low failure,0
651925_BBB_2014J,0,0,0.07772352766027467,0.06454414754824443,Low dropout / Low failure,0
651991_BBB_2014J,0,0,0.041531703746565764,0.04156804605468851,Low dropout / Low failure,0
652017_BBB_2014J,1,0,0.9527099581978616,0.035273155484035,High dropout / Low failure,1
652090_BBB_2014J,0,0,0.07731958599237283,0.2366330913781609,Low dropout / Low failure,0
652114_BBB_2014J,0,1,0.9082296405810681,0.08698611057123194,High dropout / Low failure,1
652149_BBB_2014J,0,0,0.06398338927410334,0.0727660081368755,Low dropout / Low failure,0
652226_BBB_2014J,0,0,0.08519469551310067,0.11926239488986713,Low dropout / Low failure,0
652558_BBB_2014J,1,0,0.9142326871485319,0.07777307326273236,High dropout / Low failure,1
652572_BBB_2014J,0,0,0.13562101442257593,0.11681455643038077,Low dropout / Low failure,0
652754_BBB_2014J,1,0,0.8558943863376154,0.11644909981247219,High dropout / Low failure,1
652969_BBB_2014J,0,0,0.1913136003672955,0.39120625534795345,Low dropout / Low failure,0
653052_BBB_2014J,0,1,0.08197727510696391,0.2407978061810111,Low dropout / Low failure,1
653239_BBB_2014J,0,0,0.08547215893126467,0.28215204141551403,Low dropout / Low failure,0
653465_BBB_2014J,0,1,0.391182146987582,0.21904377405091907,Low dropout / Low failure,1
653551_BBB_2014J,1,0,0.9634956907914698,0.028670138266563353,High dropout / Low failure,1
653752_BBB_2014J,0,1,0.4274580726328533,0.371107286309085,Low dropout / Low failure,1
654005_BBB_2014J,0,0,0.1507225629331952,0.1873608372412498,Low dropout / Low failure,0
654071_BBB_2014J,1,0,0.7487626154866319,0.12767216515600266,High dropout / Low failure,1
654214_BBB_2014J,1,0,0.582511611704366,0.35964595273123456,High dropout / Low failure,1
654259_BBB_2014J,1,0,0.9561301490984452,0.028248200726035594,High dropout / Low failure,1
654392_BBB_2014J,1,0,0.04718698691798511,0.07001331622398442,Low dropout / Low failure,1
654545_BBB_2014J,0,1,0.09187341476330074,0.2952240791507409,Low dropout / Low failure,1
654639_BBB_2014J,1,0,0.9202669101697132,0.0448574655415239,High dropout / Low failure,1
654923_BBB_2014J,1,0,0.5899832463119924,0.45167958305247763,High dropout / Low failure,1
655224_BBB_2014J,1,0,0.9165867987180477,0.05636597299369029,High dropout / Low failure,1
655296_BBB_2014J,0,0,0.2310035334572321,0.18969577488702033,Low dropout / Low failure,0
655414_BBB_2014J,1,0,0.9142326871485319,0.07770907599497369,High dropout / Low failure,1
655613_BBB_2014J,0,1,0.3382967062212146,0.2526838257393097,Low dropout / Low failure,1
655829_BBB_2014J,1,0,0.81010271601509,0.12538818985208508,High dropout / Low failure,1
655992_BBB_2014J,1,0,0.91226311037617,0.06894770445751258,High dropout / Low failure,1
656122_BBB_2014J,1,0,0.6956480036529008,0.2528804277231111,High dropout / Low failure,1
656204_BBB_2014J,1,0,0.1453951453187032,0.26856838717735754,Low dropout / Low failure,1
656206_BBB_2014J,0,0,0.13279707284056713,0.2847373797620772,Low dropout / Low failure,0
656217_BBB_2014J,0,0,0.3235669771015556,0.33672444545836394,Low dropout / Low failure,0
656253_BBB_2014J,0,0,0.1258454714593828,0.30632923690546493,Low dropout / Low failure,0
656276_BBB_2014J,0,1,0.45301289561762825,0.27846446982078515,Low dropout / Low failure,1
656475_BBB_2014J,0,1,0.3268094024107764,0.3833778629178441,Low dropout / Low failure,1
656481_BBB_2014J,0,0,0.045858140508145406,0.06438802581092748,Low dropout / Low failure,0
656549_BBB_2014J,1,0,0.2722128953749218,0.3117830332125528,Low dropout / Low failure,1
656576_BBB_2014J,1,0,0.9510143327727045,0.0469505343831446,High dropout / Low failure,1
656755_BBB_2014J,0,1,0.47122448734280314,0.4589157676294814,Low dropout / Low failure,1
656784_BBB_2014J,0,1,0.06314975272319978,0.12166518262758524,Low dropout / Low failure,1
657032_BBB_2014J,0,0,0.09445641481599346,0.12493442597339968,Low dropout / Low failure,0
657099_BBB_2014J,0,1,0.2993001869450403,0.19143656125076774,Low dropout / Low failure,1
657293_BBB_2014J,0,0,0.04379825493228755,0.05349196042256801,Low dropout / Low failure,0
674214_BBB_2014J,0,0,0.12545529071331318,0.15124855452428934,Low dropout / Low failure,0
674548_BBB_2014J,1,0,0.8970068950745778,0.12036155041225576,High dropout / Low failure,1
674777_BBB_2014J,0,0,0.21736924476647243,0.3769873860031952,Low dropout / Low failure,0
674784_BBB_2014J,0,0,0.12103855299647168,0.09964309285324541,Low dropout / Low failure,0
675042_BBB_2014J,0,0,0.11469218327392681,0.12460456063553559,Low dropout / Low failure,0
675096_BBB_2014J,1,0,0.09998957059527493,0.15289875728600283,Low dropout / Low failure,1
675159_BBB_2014J,0,0,0.07441642388532224,0.05619166444271438,Low dropout / Low failure,0
675671_BBB_2014J,1,0,0.6899267822971423,0.21017405163770334,High dropout / Low failure,1
675807_BBB_2014J,0,0,0.07417647857874553,0.09400859617471358,Low dropout / Low failure,0
676093_BBB_2014J,1,0,0.9169043657752146,0.07770907599497369,High dropout / Low failure,1
676322_BBB_2014J,0,0,0.10816367818176924,0.21340548512397248,Low dropout / Low failure,0
676350_BBB_2014J,0,1,0.9104376789176799,0.07777307326273236,High dropout / Low failure,1
676785_BBB_2014J,1,0,0.9206161587967208,0.05680460812304596,High dropout / Low failure,1
677039_BBB_2014J,1,0,0.9082296405810681,0.07477712787091167,High dropout / Low failure,1
677154_BBB_2014J,0,1,0.11658396490144295,0.22015384045674313,Low dropout / Low failure,1
677203_BBB_2014J,0,0,0.05778602156526003,0.06464674053704621,Low dropout / Low failure,0
677462_BBB_2014J,0,0,0.14133448596564435,0.1987458715476434,Low dropout / Low failure,0
677744_BBB_2014J,1,0,0.9574004318409107,0.0267462428087581,High dropout / Low failure,1
677877_BBB_2014J,1,0,0.09105020090474875,0.08960532852095955,Low dropout / Low failure,1
677879_BBB_2014J,0,1,0.43679130333144245,0.2597622989712669,Low dropout / Low failure,1
677892_BBB_2014J,0,0,0.10610529910526594,0.18636263853624796,Low dropout / Low failure,0
677997_BBB_2014J,0,1,0.5713027480701344,0.2719208986264039,High dropout / Low failure,1
678109_BBB_2014J,1,0,0.9145161246031702,0.04364662667973602,High dropout / Low failure,1
678114_BBB_2014J,1,0,0.9082296405810681,0.0867551816100675,High dropout / Low failure,1
678213_BBB_2014J,1,0,0.25256913609010895,0.19402355403062782,Low dropout / Low failure,1
678246_BBB_2014J,0,0,0.16338724835076987,0.2374736538494531,Low dropout / Low failure,0
678278_BBB_2014J,1,0,0.15368117139473791,0.3164699107089104,Low dropout / Low failure,1
678335_BBB_2014J,0,1,0.2826347981783045,0.21061641349760785,Low dropout / Low failure,1
678398_BBB_2014J,1,0,0.9135461312161837,0.05680460812304596,High dropout / Low failure,1
678661_BBB_2014J,0,0,0.10358686083373551,0.14254978540821756,Low dropout / Low failure,0
678953_BBB_2014J,1,0,0.6323446043734541,0.27407092404096234,High dropout / Low failure,1
679057_BBB_2014J,1,0,0.9560063278453669,0.03122091056765957,High dropout / Low failure,1
679568_BBB_2014J,1,0,0.9804028673807542,0.02301557631157496,High dropout / Low failure,1
679724_BBB_2014J,1,0,0.11179034878516851,0.21782566565960265,Low dropout / Low failure,1
679726_BBB_2014J,1,0,0.8636800303205191,0.10126038435722161,High dropout / Low failure,1
679747_BBB_2014J,1,0,0.9169043657752146,0.07770907599497369,High dropout / Low failure,1
679918_BBB_2014J,0,0,0.1699649091449707,0.3241565099828564,Low dropout / Low failure,0
679989_BBB_2014J,1,0,0.10246496006158955,0.199812794231607,Low dropout / Low failure,1
680453_BBB_2014J,0,0,0.18309821394408665,0.2821937990702726,Low dropout / Low failure,0
680471_BBB_2014J,0,1,0.08889816576049728,0.1335471534345482,Low dropout / Low failure,1
680545_BBB_2014J,0,0,0.16441587962579102,0.12128417673124223,Low dropout / Low failure,0
680732_BBB_2014J,1,0,0.9634956907914698,0.029315155597611227,High dropout / Low failure,1
680991_BBB_2014J,1,0,0.9141803659548345,0.06894770445751258,High dropout / Low failure,1
681384_BBB_2014J,0,1,0.7619546921752114,0.11962420467748894,High dropout / Low failure,1
681581_BBB_2014J,0,0,0.09017570829506136,0.18479810317968187,Low dropout / Low failure,0
681710_BBB_2014J,0,1,0.6880362711517952,0.1842144855753239,High dropout / Low failure,1
681798_BBB_2014J,0,0,0.09154764334393407,0.29822806132622415,Low dropout / Low failure,0
682343_BBB_2014J,0,0,0.07053046590489521,0.06839859251932438,Low dropout / Low failure,0
683002_BBB_2014J,0,0,0.04429445915022286,0.033130770510396375,Low dropout / Low failure,0
683120_BBB_2014J,0,0,0.059565957672037075,0.051911251925181645,Low dropout / Low failure,0
683172_BBB_2014J,1,0,0.9647843947930788,0.04071700261064074,High dropout / Low failure,1
683202_BBB_2014J,0,0,0.11153427074250234,0.34450077897878145,Low dropout / Low failure,0
683338_BBB_2014J,1,0,0.9144113682223287,0.06122710765752512,High dropout / Low failure,1
683548_BBB_2014J,0,1,0.11183601556382096,0.09843215029868448,Low dropout / Low failure,1
683768_BBB_2014J,1,0,0.7021150643970852,0.2064615128966385,High dropout / Low failure,1
683987_BBB_2014J,0,0,0.12556842058798123,0.06679148479196809,Low dropout / Low failure,0
684420_BBB_2014J,0,1,0.11476447093444514,0.2907299920042734,Low dropout / Low failure,1
684687_BBB_2014J,0,0,0.23411332108971378,0.09968033668282986,Low dropout / Low failure,0
684971_BBB_2014J,0,1,0.12883621155606492,0.25623682517924473,Low dropout / Low failure,1
685000_BBB_2014J,1,0,0.086369120463686,0.08148369114275565,Low dropout / Low failure,1
685052_BBB_2014J,0,1,0.2468589505267825,0.20014543405205257,Low dropout / Low failure,1
685228_BBB_2014J,0,0,0.16750644523562377,0.263512803183346,Low dropout / Low failure,0
685599_BBB_2014J,1,0,0.9142326871485319,0.08174610159309226,High dropout / Low failure,1
685653_BBB_2014J,0,1,0.18701355191085262,0.23172252775684754,Low dropout / Low failure,1
685776_BBB_2014J,0,1,0.5585169629775852,0.36108785293928924,High dropout / Low failure,1
685829_BBB_2014J,0,0,0.12232042821716849,0.207154647747372,Low dropout / Low failure,0
685841_BBB_2014J,0,1,0.7610993780885889,0.2495111997158972,High dropout / Low failure,1
685861_BBB_2014J,1,0,0.8587397248572293,0.1258387715315611,High dropout / Low failure,1
686074_BBB_2014J,0,0,0.09665466668014278,0.22600614348766745,Low dropout / Low failure,0
686182_BBB_2014J,0,0,0.09796185286437185,0.10483023278717682,Low dropout / Low failure,0
686201_BBB_2014J,1,0,0.8165770575030945,0.13247735778479997,High dropout / Low failure,1
686596_BBB_2014J,0,1,0.12666837262960712,0.222596295751567,Low dropout / Low failure,1
686667_BBB_2014J,0,0,0.10756289548686378,0.08278223096699591,Low dropout / Low failure,0
686703_BBB_2014J,1,0,0.7435788166953293,0.22963796596232305,High dropout / Low failure,1
686987_BBB_2014J,0,0,0.04429979140542317,0.04824900852015124,Low dropout / Low failure,0
687173_BBB_2014J,0,0,0.06258533999559802,0.12934539559973596,Low dropout / Low failure,0
687406_BBB_2014J,0,0,0.1179403347742204,0.18013851080021084,Low dropout / Low failure,0
687683_BBB_2014J,0,0,0.11056729208288682,0.12988659779348305,Low dropout / Low failure,0
687769_BBB_2014J,0,0,0.08899105962927943,0.24838629051221264,Low dropout / Low failure,0
687978_BBB_2014J,1,0,0.6015494688468622,0.30889304352828684,High dropout / Low failure,1
688208_BBB_2014J,1,0,0.09819248999232945,0.19850165700055714,Low dropout / Low failure,1
688263_BBB_2014J,0,1,0.6355533628834871,0.3210607314607932,High dropout / Low failure,1
688301_BBB_2014J,0,1,0.5159054642629344,0.3136192194383717,High dropout / Low failure,1
688376_BBB_2014J,0,0,0.0827354040839725,0.2590949781480557,Low dropout / Low failure,0
688545_BBB_2014J,1,0,0.7180733252677991,0.2678487152224855,High dropout / Low failure,1
688599_BBB_2014J,0,1,0.1615721285316831,0.4073972491500689,Low dropout / Low failure,1
689124_BBB_2014J,0,0,0.10006966255952908,0.20512696588569962,Low dropout / Low failure,0
689139_BBB_2014J,0,0,0.08181758466385752,0.10028822241213384,Low dropout / Low failure,0
689148_BBB_2014J,0,0,0.06136435717475045,0.06832209603470121,Low dropout / Low failure,0
689173_BBB_2014J,1,0,0.6874748997912304,0.2679511883190138,High dropout / Low failure,1
689178_BBB_2014J,0,1,0.10867814223177026,0.19769327639568451,Low dropout / Low failure,1
689329_BBB_2014J,0,1,0.27678354097616864,0.32959458771506334,Low dropout / Low failure,1
689350_BBB_2014J,1,0,0.9542150819746918,0.034717455402620556,High dropout / Low failure,1
689665_BBB_2014J,0,0,0.061478069807575295,0.05975610373038871,Low dropout / Low failure,0
689828_BBB_2014J,0,0,0.14228936826867045,0.2581788581842458,Low dropout / Low failure,0
689936_BBB_2014J,0,0,0.08474741915619248,0.13912246641809994,Low dropout / Low failure,0
690102_BBB_2014J,1,0,0.896734223312211,0.11712539010121453,High dropout / Low failure,1
690235_BBB_2014J,1,0,0.8309494324340265,0.10338525891575975,High dropout / Low failure,1
690548_BBB_2014J,0,1,0.42977046259080953,0.20381551687678148,Low dropout / Low failure,1
690940_BBB_2014J,1,0,0.6343462029017318,0.25631239099056885,High dropout / Low failure,1
691286_BBB_2014J,1,0,0.6474270067658678,0.33508815649010293,High dropout / Low failure,1
691509_BBB_2014J,1,0,0.9572947238071182,0.028214116592968755,High dropout / Low failure,1
691851_BBB_2014J,0,0,0.10598136603433053,0.1046141394718458,Low dropout / Low failure,0
691867_BBB_2014J,1,0,0.7602214797822996,0.17745711729262242,High dropout / Low failure,1
692355_BBB_2014J,0,0,0.05078518595264961,0.048102567440103716,Low dropout / Low failure,0
692496_BBB_2014J,0,1,0.4888909591884677,0.36723406459092944,Low dropout / Low failure,1
692525_BBB_2014J,0,1,0.10083039227185858,0.17057023749527628,Low dropout / Low failure,1
692625_BBB_2014J,1,0,0.9147182888750239,0.05634577093626868,High dropout / Low failure,1
692805_BBB_2014J,0,0,0.07851589238235387,0.1084408570536528,Low dropout / Low failure,0
692871_BBB_2014J,1,0,0.9082296405810681,0.07572970642673532,High dropout / Low failure,1
692908_BBB_2014J,0,0,0.10303851599461945,0.09677511182084302,Low dropout / Low failure,0
692914_BBB_2014J,1,0,0.9566119860844039,0.02673846870257557,High dropout / Low failure,1
692936_BBB_2014J,0,1,0.19119541070882196,0.2860980187013931,Low dropout / Low failure,1
693213_BBB_2014J,0,0,0.129073490424052,0.17517950700925974,Low dropout / Low failure,0
693269_BBB_2014J,1,0,0.9581588128095573,0.03115423099831291,High dropout / Low failure,1
693380_BBB_2014J,0,0,0.14004976082103554,0.21054938460915426,Low dropout / Low failure,0
694003_BBB_2014J,1,0,0.9082296405810681,0.07864137586996546,High dropout / Low failure,1
694458_BBB_2014J,1,0,0.9165867987180477,0.058745874448554176,High dropout / Low failure,1
694576_BBB_2014J,0,1,0.08016021451163174,0.08648950543468904,Low dropout / Low failure,1
694823_BBB_2014J,0,0,0.12714644484434431,0.3770038805207791,Low dropout / Low failure,0
694983_BBB_2014J,0,0,0.18384020970271558,0.13459493194497998,Low dropout / Low failure,0
695015_BBB_2014J,0,1,0.9039808865980082,0.07249097960451346,High dropout / Low failure,1
695031_BBB_2014J,0,0,0.09073943833739223,0.13959595328407237,Low dropout / Low failure,0
695035_BBB_2014J,1,0,0.9037246966345566,0.08347366951648816,High dropout / Low failure,1
695047_BBB_2014J,0,0,0.14348379343021592,0.16151376370874443,Low dropout / Low failure,0
695186_BBB_2014J,0,1,0.4462276294568704,0.4267950524090253,Low dropout / Low failure,1
695205_BBB_2014J,0,0,0.09956449172188248,0.1746360544836958,Low dropout / Low failure,0
695411_BBB_2014J,1,0,0.9532630222333816,0.034066121980168416,High dropout / Low failure,1
695535_BBB_2014J,0,0,0.08047941765144519,0.10881659583698731,Low dropout / Low failure,0
695631_BBB_2014J,0,0,0.07247260572544763,0.06866357320363274,Low dropout / Low failure,0
695941_BBB_2014J,1,0,0.6894822075374942,0.21022904502087586,High dropout / Low failure,1
696348_BBB_2014J,0,1,0.176996390649388,0.30175249548374594,Low dropout / Low failure,1
696440_BBB_2014J,0,0,0.10595272717066964,0.10691617948836198,Low dropout / Low failure,0
696569_BBB_2014J,0,1,0.8970068950745778,0.10505774292866955,High dropout / Low failure,1
696616_BBB_2014J,0,0,0.0577421074690663,0.08218538371663155,Low dropout / Low failure,0
696803_BBB_2014J,1,0,0.0577774866376571,0.1268694892119369,Low dropout / Low failure,1
696804_BBB_2014J,0,0,0.09565359116327042,0.11653718142325856,Low dropout / Low failure,0
697119_BBB_2014J,1,0,0.6184183473315387,0.19726877469231896,High dropout / Low failure,1
697514_BBB_2014J,1,0,0.9071955527362271,0.07777307326273236,High dropout / Low failure,1
697542_BBB_2014J,0,1,0.13117803385989152,0.26026980616172124,Low dropout / Low failure,1
697562_BBB_2014J,0,0,0.07834901915834817,0.1068120945384209,Low dropout / Low failure,0
697893_BBB_2014J,1,0,0.6365013397360317,0.19666153666108063,High dropout / Low failure,1
697964_BBB_2014J,0,0,0.0839541607069996,0.21784507318678986,Low dropout / Low failure,0
698204_BBB_2014J,0,0,0.10358355761755712,0.19578684215926012,Low dropout / Low failure,0
698205_BBB_2014J,1,0,0.10581681576788651,0.13533500062722337,Low dropout / Low failure,1
698256_BBB_2014J,0,0,0.13321550334059043,0.16001284807319785,Low dropout / Low failure,0
698420_BBB_2014J,0,0,0.3013285319607317,0.1212216090753299,Low dropout / Low failure,0
698507_BBB_2014J,0,0,0.13087062967186536,0.1890255054324695,Low dropout / Low failure,0
698586_BBB_2014J,1,0,0.9389282156240775,0.051652361950767944,High dropout / Low failure,1
699007_BBB_2014J,0,0,0.061031189635699284,0.05756154655418274,Low dropout / Low failure,0
699153_BBB_2014J,0,0,0.06806356839927305,0.2615786832447476,Low dropout / Low failure,0
699435_BBB_2014J,0,0,0.09638611002735797,0.09994753577350209,Low dropout / Low failure,0
699498_BBB_2014J,0,0,0.12864660058873595,0.21424087849848625,Low dropout / Low failure,0
699656_BBB_2014J,0,0,0.10515930597685882,0.11665662671628035,Low dropout / Low failure,0
700086_BBB_2014J,0,0,0.11545990100000794,0.19177159168699257,Low dropout / Low failure,0
700815_BBB_2014J,0,1,0.07650315943606668,0.08693231249543464,Low dropout / Low failure,1
1432518_BBB_2014J,0,1,0.14011066642985043,0.18888922151539134,Low dropout / Low failure,1
1536591_BBB_2014J,0,1,0.5315580873582961,0.22057290566037532,High dropout / Low failure,1
1564706_BBB_2014J,0,0,0.0834544486995421,0.13801680497937266,Low dropout / Low failure,0
1656979_BBB_2014J,0,0,0.10074313309389347,0.21486878018892291,Low dropout / Low failure,0
1664280_BBB_2014J,0,0,0.050389404611394614,0.03868799386185883,Low dropout / Low failure,0
1733023_BBB_2014J,0,0,0.1380975036491599,0.11353920914975282,Low dropout / Low failure,0
1757561_BBB_2014J,0,1,0.15293089267699453,0.13425126316794894,Low dropout / Low failure,1
1813493_BBB_2014J,0,1,0.11632844697836005,0.12710700977888725,Low dropout / Low failure,1
1832218_BBB_2014J,0,0,0.09714093731826544,0.35869032692556524,Low dropout / Low failure,0
1843123_BBB_2014J,0,0,0.0734556266209748,0.13897414398677582,Low dropout / Low failure,0
1926542_BBB_2014J,0,0,0.0948702174831987,0.16252522740104428,Low dropout / Low failure,0
1937822_BBB_2014J,0,0,0.03334238579989238,0.02896414143818505,Low dropout / Low failure,0
2003628_BBB_2014J,1,0,0.6669001234145944,0.25858724474607087,High dropout / Low failure,1
2051809_BBB_2014J,1,0,0.9560063278453669,0.03122091056765957,High dropout / Low failure,1
2091193_BBB_2014J,0,0,0.09713733066107548,0.10720252322101757,Low dropout / Low failure,0
2103305_BBB_2014J,1,0,0.14149910959965994,0.25793436750923465,Low dropout / Low failure,1
2108914_BBB_2014J,1,0,0.957878325296235,0.03295560265118527,High dropout / Low failure,1
2159336_BBB_2014J,1,0,0.9056426089564915,0.09138261748065261,High dropout / Low failure,1
2192113_BBB_2014J,1,0,0.5633958941845666,0.3379904172670865,High dropout / Low failure,1
2207474_BBB_2014J,0,0,0.04601812622279522,0.0654567133763665,Low dropout / Low failure,0
2216778_BBB_2014J,0,0,0.12641641918530902,0.12624205247139528,Low dropout / Low failure,0
2228010_BBB_2014J,0,0,0.0758127067498587,0.09345544768117652,Low dropout / Low failure,0
2239766_BBB_2014J,1,0,0.957878325296235,0.03358644158098464,High dropout / Low failure,1
2251500_BBB_2014J,0,1,0.3628238683071513,0.11387760965922274,Low dropout / Low failure,1
2263129_BBB_2014J,0,1,0.9115541788460989,0.052009149594684716,High dropout / Low failure,1
2276854_BBB_2014J,1,0,0.6154461450245294,0.2583435366937949,High dropout / Low failure,1
2281286_BBB_2014J,0,0,0.15765524125856153,0.24397158026819257,Low dropout / Low failure,0
2296716_BBB_2014J,0,1,0.5401171610521203,0.30129228704694133,High dropout / Low failure,1
2321660_BBB_2014J,0,0,0.13799660319151305,0.19412536409955214,Low dropout / Low failure,0
2407594_BBB_2014J,0,0,0.05324305533382297,0.07340471654291912,Low dropout / Low failure,0
2410544_BBB_2014J,0,0,0.0797024184272519,0.14148513040006644,Low dropout / Low failure,0
2414945_BBB_2014J,0,1,0.30141890264979365,0.3192776179859329,Low dropout / Low failure,1
2459279_BBB_2014J,0,1,0.7942035908573485,0.1289487586276754,High dropout / Low failure,1
2462576_BBB_2014J,0,0,0.0928549582406024,0.27630404968022404,Low dropout / Low failure,0
2497189_BBB_2014J,1,0,0.5989284472902736,0.3825026136953976,High dropout / Low failure,1
2497624_BBB_2014J,0,0,0.06704106104630664,0.06678907692841987,Low dropout / Low failure,0
2537934_BBB_2014J,0,1,0.16584886934985263,0.18479781527190897,Low dropout / Low failure,1
2545047_BBB_2014J,0,0,0.0941348534189142,0.12355656984706866,Low dropout / Low failure,0
2552708_BBB_2014J,0,0,0.10133538415935357,0.33515824230307056,Low dropout / Low failure,0
2559992_BBB_2014J,0,1,0.15630131126385194,0.22092165147268328,Low dropout / Low failure,1
2570396_BBB_2014J,0,0,0.11295209828077689,0.12555364934078742,Low dropout / Low failure,0
2578532_BBB_2014J,0,0,0.05507755857892602,0.06812322929980966,Low dropout / Low failure,0
2614271_BBB_2014J,1,0,0.9273446997430661,0.06037179164674784,High dropout / Low failure,1
2614777_BBB_2014J,0,0,0.05219795772196089,0.06548879448082091,Low dropout / Low failure,0
2627398_BBB_2014J,1,0,0.16402381254732726,0.30189615808306425,Low dropout / Low failure,1
2627493_BBB_2014J,1,0,0.9566119860844039,0.02673846870257557,High dropout / Low failure,1
2631298_BBB_2014J,1,0,0.13089169425777528,0.25490576746480403,Low dropout / Low failure,1
2682693_BBB_2014J,0,1,0.5681828418887838,0.23310853267238024,High dropout / Low failure,1
2685247_BBB_2014J,0,0,0.09817442081486724,0.061522703150226704,Low dropout / Low failure,0
2692969_BBB_2014J,0,0,0.03525755927013346,0.03271727886816446,Low dropout / Low failure,0
2694919_BBB_2014J,0,0,0.0956377197739023,0.10358712834411939,Low dropout / Low failure,0
2698577_BBB_2014J,0,1,0.07443467603461303,0.29816913951368507,Low dropout / Low failure,1
29764_CCC_2014B,0,0,0.06427305241879451,0.04041845023717813,Low dropout / Low failure,0
29820_CCC_2014B,0,0,0.14413536406015864,0.1011312163195939,Low dropout / Low failure,0
46605_CCC_2014B,0,0,0.058533025456037925,0.02486824437894389,Low dropout / Low failure,0
59541_CCC_2014B,1,0,0.7669792034673867,0.22165565919030886,High dropout / Low failure,1
69494_CCC_2014B,1,0,0.8934771800438979,0.1189577645840275,High dropout / Low failure,1
70381_CCC_2014B,0,0,0.10389375295909406,0.24264360625264916,Low dropout / Low failure,0
74290_CCC_2014B,1,0,0.5703652725441023,0.4065069875332022,High dropout / Low failure,1
80329_CCC_2014B,1,0,0.6662592555724078,0.3188512754491195,High dropout / Low failure,1
94484_CCC_2014B,0,0,0.13580208694063312,0.13086941716154712,Low dropout / Low failure,0
107339_CCC_2014B,0,0,0.1538057218061957,0.16660841600346377,Low dropout / Low failure,0
108834_CCC_2014B,1,0,0.24195900871577972,0.262014109692139,Low dropout / Low failure,1
119729_CCC_2014B,1,0,0.7621716091842622,0.20724498390198853,High dropout / Low failure,1
135330_CCC_2014B,0,1,0.7176281953320849,0.3099325188250209,High dropout / Low failure,1
152428_CCC_2014B,0,0,0.20525376666584466,0.26594666450669624,Low dropout / Low failure,0
152962_CCC_2014B,0,0,0.13240637196152888,0.1259732760789821,Low dropout / Low failure,0
162650_CCC_2014B,0,1,0.2947046006144195,0.45808058069206803,Low dropout / Low failure,1
